start,end,years,final,total_return,cagr,max_drawdown,volatility,downside_volatility,sharpe,sortino,calmar,switches,switches_per_year,total_cost,exposure_btc,exposure_gold,exposure_sp500,exposure_cash,family,variant,raw_mode,lookback,label,frequency,price_col,in_cagr,in_sharpe,in_max_drawdown,out_cagr,out_sharpe,out_max_drawdown,robust_cagr,robust_sharpe
2018-01-02,2026-05-28,8.399726214921287,12583.454585010768,0.2583454585010767,0.027735424032117262,-0.83275054542606,0.2719832244699329,0.247399436170222,0.10197475997341647,0.11210787082406297,0.033305801100288676,594,70.71659061277705,26545.895541417725,0.435425914183048,0.2394842528006764,0.2257450856055802,0.09934474741069542,pure,pure_relative,pure_relative,30,Pure Relative 30d,daily,open,-0.06447512209578132,-0.21329983181113488,-0.83275054542606,0.17589250050704508,0.798334523289397,-0.35173384544837916,-0.06447512209578132,-0.21329983181113488
2018-01-02,2026-05-28,8.399726214921287,51647.57189479223,4.164757189479223,0.21587704900550175,-0.7377523019027188,0.2763709438143802,0.2584159643858133,0.7811134051432406,0.8353858846088887,0.29261453803497267,324,38.57268578878748,37333.594442475034,0.45127879940815896,0.24202071443669415,0.21411963644049883,0.09258084971464807,buffer,buffer_1pp,apex,30,Buffer 1pp 30d,daily,open,0.18988409814766638,0.6254338167649035,-0.7377523019027188,0.2514837190793753,1.0891657697979036,-0.3655461122437036,0.18988409814766638,0.6254338167649035
2018-01-02,2026-05-28,8.399726214921287,27504.252869740936,1.7504252869740937,0.1280054844276981,-0.75078314040377,0.27596390837355234,0.2629465917179373,0.4638486430422139,0.48681172701797004,0.170495949547904,262,31.19149282920469,22887.54333571677,0.4497991967871486,0.22976114986260832,0.23081800887761572,0.08962164447262735,buffer,buffer_2pp,apex,30,Buffer 2pp 30d,daily,open,0.13587676566090123,0.4441410864915588,-0.7313037281471848,0.12272234106782043,0.5448952555187008,-0.42750672645821564,0.12272234106782043,0.4441410864915588
2018-01-02,2026-05-28,8.399726214921287,30584.2868014786,2.05842868014786,0.14235031925352226,-0.6780555110841112,0.2698983570207187,0.258478555837316,0.5274219555274832,0.5507239035454695,0.2099390343807176,214,25.477020860495436,17589.279442642925,0.4360600295920524,0.22236313675755653,0.24096385542168675,0.1006129782287043,buffer,buffer_3pp,apex,30,Buffer 3pp 30d,daily,open,0.1436250655596054,0.481610625437781,-0.6709301819712696,0.14684032773429845,0.6607480832574746,-0.41771769827325367,0.1436250655596054,0.481610625437781
2018-01-02,2026-05-28,8.399726214921287,45175.653931593675,3.5175653931593676,0.19665058220415088,-0.689438205256669,0.2714713832297241,0.2597601382168161,0.724387888935393,0.7570468030780417,0.2852330792009712,155,18.452982398956973,14111.260774671713,0.43267808074402875,0.2578735996618051,0.24540266328471783,0.06404565630944832,buffer,buffer_5pp,apex,30,Buffer 5pp 30d,daily,open,0.15197760908301117,0.50591470963167,-0.689438205256669,0.2617305269992314,1.176083482791631,-0.4346127121880843,0.15197760908301117,0.50591470963167
2018-01-02,2026-05-28,8.399726214921287,36356.946582430064,2.6356946582430063,0.1661079890694317,-0.6500185212911256,0.2737791950418649,0.2638228612242471,0.6067224686084395,0.6296193904448689,0.2555434708837111,228,27.14374185136897,19917.664574632592,0.4559289790741915,0.2354681885436483,0.21094905939547665,0.09765377298668358,confirm_buffer,confirm2_buffer2,apex,30,Confirm2+Buffer2 30d,daily,open,0.17922902931881568,0.5928118834176342,-0.6247781648649753,0.15357121904637805,0.6802549511798593,-0.4298667761955338,0.15357121904637805,0.5928118834176342
2018-01-02,2026-05-28,8.399726214921287,16080.987326547629,0.6080987326547629,0.05818557599968477,-0.6789810130772724,0.27480370388826436,0.2535130687105154,0.21173505006083587,0.22951706709103203,0.08569543901673561,548,65.24022164276401,21636.764515728188,0.4683999154512788,0.24392306066370747,0.1896005072923272,0.09807651659268654,apex,apex_rev2,apex,35,APEX 35d,daily,open,0.017114809951593646,0.056687829047048915,-0.6095869921260285,0.11781781150506165,0.5133186361901467,-0.37610318505517715,0.017114809951593646,0.056687829047048915
2018-01-02,2026-05-28,8.399726214921287,24256.879339674895,1.4256879339674895,0.11125870282351547,-0.578343268509903,0.2758064013717041,0.2663807143836463,0.40339420067909226,0.4176680097917249,0.19237485569802282,342,40.71561277705345,18299.058097476056,0.47305009511731133,0.2435003170577045,0.18833227647431833,0.09511731135066583,confirm,confirm2,apex,35,Confirm2 35d,daily,open,0.0877284334279107,0.2896097161279516,-0.578343268509903,0.14312076956378394,0.6207892255980435,-0.37448345114998427,0.0877284334279107,0.2896097161279516
2018-01-02,2026-05-28,8.399726214921287,9196.590135902592,-0.08034098640974074,-0.00992129466970959,-0.7072378848139589,0.2672194438803262,0.2501639228945773,-0.037127892063695885,-0.03965917449212118,-0.014028228525002472,565,67.26409713168188,15081.042770032462,0.4324667089410273,0.24392306066370747,0.22553371380257872,0.09807651659268654,pure,pure_relative,pure_relative,35,Pure Relative 35d,daily,open,-0.09914243098630937,-0.3373839756193795,-0.6917794707833944,0.1333899179847413,0.5991863329389642,-0.3490749462791408,-0.09914243098630937,-0.3373839756193795
2018-01-02,2026-05-28,8.399726214921287,25635.099088518873,1.5635099088518873,0.11859383076988106,-0.6095912327268618,0.2713706977404813,0.26152816527912276,0.43701782011591894,0.4534648520296416,0.19454648361555282,313,37.263119295958276,19063.24662101311,0.4457831325301205,0.253857535404777,0.21433100824350032,0.08602832382160219,buffer,buffer_1pp,apex,35,Buffer 1pp 35d,daily,open,0.09970815780993503,0.3339876824976046,-0.5851900787658926,0.14332032508984938,0.6344670869366954,-0.34089531432438747,0.09970815780993503,0.3339876824976046
